fecha,rollbit-coin_price,rollbit-coin_market_cap,rollbit-coin_volume,kaspa_price,kaspa_market_cap,kaspa_volume,injective-protocol_price,injective-protocol_market_cap,injective-protocol_volume,bitget-token_price,bitget-token_market_cap,bitget-token_volume,render-token_price,render-token_market_cap,render-token_volume,okb_price,okb_market_cap,okb_volume,xdce-crowd-sale_price,xdce-crowd-sale_market_cap,xdce-crowd-sale_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_price,bitcoin_market_cap,bitcoin_volume,litecoin_price_x,litecoin_market_cap_x,litecoin_volume_x
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,5.611575345785932,162673331.0543695,10731276.150979452,0.014985300103782816,0.0,0.0,0.6110448743328749,94388659.95983335,2339359.5259859497,10.322995437411835,2762088918.716312,192485312.8025573,0.07495694824656353,919727698.0371467,3137636.870348406,0.5601383605955838,26075532617.71391,1389516652.8589418,30928.211908849244,580252472382.7122,20095540828.295692,113.66858658774687,7634541204.182109,1318897963.8550138
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,5.260062759499072,152320421.3891665,13560121.215401588,0.014985300103782816,0.0,0.0,0.6132614467438463,94613314.91887693,4735993.941938825,10.032598565679967,2683065566.4446497,241340615.76863953,0.06990376650523952,854978010.4780129,4735796.080206184,0.5323514543433043,24615569713.49713,1679476183.743073,29971.903783612062,561743228116.5483,23000299061.896305,107.82353395941787,7197481233.373025,1594709249.62383
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,5.7959587653227445,167413406.72995403,14529327.401192216,0.014985300103782816,0.0,0.0,0.6375717264327909,98159138.98895186,2046186.70420986,11.221219209865227,2989477197.198669,245925432.9997071,0.07208950017668195,879081823.9895256,5004506.00546554,0.5737055813634152,26445756208.820633,2019404552.77175,32383.78112696872,605357009416.7555,29070652059.995018,118.24795114382209,7866951800.433402,1770138958.9477773
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,5.637656846763125,163427524.7504327,11927867.387839952,0.014985300103782816,0.0,0.0,0.6518053256005828,100411260.81723775,1705784.006229984,12.952218957444133,3461534903.196505,335363222.7767085,0.07208663726676831,882158163.1871381,3257339.9464692995,0.5950738476348508,27517390338.90026,2245674032.11694,32409.499767175417,607621607805.3499,19741588059.45234,121.10550765969118,8077469395.050521,1422550728.1290965
2021-07-24,0.0,0.0,0.0,0.0,0.0,0.0,5.827144343804744,168827099.88641733,13015428.455721451,0.014985300103782816,0.0,0.0,0.7311977809142216,112628286.2601916,3001674.7229538797,13.423714782832173,3588620099.664635,329840234.46669763,0.0760375553652783,920453653.4176258,3679023.821864581,0.6094632044963907,28196999500.970444,1813927386.3669374,33455.55127272261,627747173675.4332,22937379734.633812,124.2342238711515,8286163795.152425,1349797069.533161
2021-07-25,0.0,0.0,0.0,0.0,0.0,0.0,5.898881700918332,170997747.30729827,13701335.595045526,0.0,0.0,0.0,0.7539314501432581,116204426.50469653,6100787.595325547,14.002628980705925,3744757740.6939034,344000148.6111256,0.08007615016905478,982652365.8001338,5084993.564681629,0.6110446430727691,28269947663.60385,1614041890.5268197,34213.59993217662,642012590040.6406,22120323672.367214,125.71866893668708,8387276967.407461,1261581789.7927198
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,6.212617000153317,180090541.65856186,15083341.98669411,0.0,0.0,0.0,0.8119591572973309,124894620.45184319,3314422.2892566896,15.160716587926947,4041312535.6547885,407195914.3758019,0.07952010392287918,970502192.9548985,4749392.876891256,0.6125591728144815,28326472774.149746,1383796680.001531,35456.124660766836,664681184168.7764,20929083220.53677,128.37733378607533,8557832144.367151,1465470007.8317134
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,6.113224923363252,179089161.94144124,32814255.853433467,0.0,0.0,0.0,0.748316113676802,115890263.95334277,3130434.351102425,15.83154897340919,4247868436.4199963,661472882.3485068,0.07957742660417409,974273311.6434989,13289487.860970285,0.623983788986763,28868798734.47323,3564334796.5071845,37281.91809217662,701921012034.6644,53550491997.72306,130.95824543918272,8741779083.764177,2517126156.487427
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,6.379268657238945,184325859.54001543,17505455.059847344,0.0,0.0,0.0,0.7640375405564364,118182980.47882645,2674846.8753350982,18.124655665248675,4841393101.250752,727205339.8594978,0.07993485934187312,977675512.9280974,4451559.564176569,0.6422631283228032,29723719168.358337,3032121794.804283,39076.59377063225,732311951673.3547,36401287454.43055,133.69226045951567,8912475331.991972,1921260048.3200898
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,6.1999037970633974,179592284.33577338,14892411.804310067,0.0,0.0,0.0,0.7560793219183007,116485893.15385771,1564012.0228599482,17.69322963025015,4748550909.085457,688982905.7207943,0.07757288207795807,955492252.1781398,5548686.47496967,0.7242550876175754,32852692988.230244,6697161375.931053,40031.19824444798,751371299910.5153,41369107422.717026,140.05207883476075,9348814420.119675,2129228386.6332877
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,6.266610130000988,205452858.68525514,12212557.813480433,0.0,0.0,0.0,0.7237064761514084,111720729.05715767,2073354.6227818013,18.195550272648973,4870736364.29518,504859893.71017647,0.07850165020508283,962753674.0063763,6311204.235686934,0.7497844962597139,34826525034.87061,4216397874.8733854,39977.75693922764,750407963580.4731,28717414113.01727,141.5713332527159,9450228320.781353,1793464124.6564934
2021-07-31,0.0,0.0,0.0,0.0,0.0,0.0,6.658908004327389,217912037.12758398,20660316.911033493,0.0,0.0,0.0,0.7009021121387181,108013130.76465173,2307608.426990124,18.73786399706261,5009736180.099692,489126045.96872807,0.08066036282981567,990172661.7335987,7025312.498929961,0.7543775937140769,34956569128.79335,4070677889.3198047,41936.261478677225,786531956383.648,35530501782.520935,145.8541556975912,9736551488.51875,1806024558.0415397
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,7.071093323496057,230078573.98157042,15998769.518896084,0.0,0.0,0.0,0.6896415034161584,106430298.9563433,1199365.830435993,19.602873974570343,5247689434.134611,407727823.64881617,0.07968392485142298,976083863.7834747,3544012.63700136,0.7502964501644548,34822531550.131996,3136242263.0041757,41754.16660435275,784039345926.1898,28437941447.49927,145.28828035046652,9708449336.08721,1405878074.2070873
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,6.580806995934065,214857189.01487535,15490182.819936743,0.0,0.0,0.0,0.6435092619836591,99200206.58215107,1992671.6898167417,19.357479081269027,5174599447.81212,590524474.014324,0.07915280055026452,964065285.3728095,5360754.674853247,0.7269649380557404,33490734955.83339,3243277119.218785,39914.82975848789,747403845431.8284,28555173661.663795,140.80678209368656,9358409105.737215,1684525298.8059835
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,6.513917566373391,213099036.35951167,13849723.57258497,0.0,0.0,0.0,0.6504663455187718,100458427.275373,1638669.3525117913,18.77016069291728,5020131824.428555,501513402.7869424,0.07888552843822724,966547188.5415262,4994804.994752076,0.7416943188793625,34349676133.534256,3341261818.620836,39278.766508103676,737440183775.5553,28057528866.262108,141.67155315732666,9456946575.707258,1623628156.3728802
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,6.5762277189964236,214892399.07891223,11345451.332668705,0.0,0.0,0.0,0.9330222120706793,143804886.675097,21938824.222341597,17.475515901563732,4701354670.887523,528910638.9474911,0.07208162055430642,884514306.429471,4054472.504077651,0.7170384074303042,33218265132.768913,2831324444.739079,38368.35401197897,720835141114.3336,28422901237.16951,138.55919653556384,9286551471.933895,1523803552.9333727
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,6.716418534531775,219928973.74820513,12560805.5540021,0.0,0.0,0.0,1.0111527965369524,155653816.35405913,20656709.87709669,18.726927752918154,5018150084.365559,524255355.22090906,0.07794254330884312,956617652.403688,3554878.867021822,0.7314367904089276,33994364798.13678,2915778567.791885,39751.58457509862,747085951935.0547,27751046040.329308,142.7558527011646,9551279815.204298,1576458971.9509695
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,8.11553365435669,265059653.08613384,106682848.52518198,0.0,0.0,0.0,1.1190189320799955,172832746.36128512,11560811.185511129,20.406624730212215,5466588077.853408,672554920.2774206,0.07947698768546153,953402117.7013743,4218700.70144152,0.734172412850372,34143817201.28548,2696635219.191347,40825.381940449704,768416417393.5968,38527930905.31518,143.33057178225835,9589445531.089306,1764040351.1347475
2021-08-07,0.0,0.0,0.0,0.0,0.0,0.0,7.902683323209639,258072076.07903257,37615455.56099932,0.0,0.0,0.0,1.0967853444059288,169210860.62015414,6294508.24802098,21.358130978656614,5709963887.1565695,605564345.5888643,0.07802467536628074,955683217.3979732,3941956.349102575,0.7458480786964081,34633334804.98132,2823587160.453554,42802.13717474142,803853127161.2805,40840608016.843094,147.93392371072537,9877354742.544098,1991988407.9682708
2021-08-08,0.0,0.0,0.0,0.0,0.0,0.0,8.215644474342053,268108983.17086545,27948037.20654697,0.0,0.0,0.0,1.070623506273144,163929460.56969103,8870933.228110207,25.101210934026383,6663387925.319847,856704686.4267249,0.07944267892036155,956234884.5107925,5099557.690367507,0.8163899784247708,37894868456.38714,4488674219.078024,44647.57760300116,838457486987.6113,42725276705.46515,155.85634289080252,10406187412.487293,2416855661.4896226
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,8.486055386433723,278370700.9776388,57018707.10980401,0.0,0.0,0.0,1.033300503952871,159481681.5013026,3470046.167553972,22.313120752163954,5969168640.789694,1008416892.7886008,0.10417666126779797,1294394761.0019135,19525580.366129123,0.7812431839912185,36263438396.09534,4467786533.002503,43753.217862646314,821704814136.0109,39633218478.615295,149.52742958363368,9981346866.47305,2104942346.9020503
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,8.48150041408725,280897216.303169,46618367.49407931,0.0,0.0,0.0,0.9034583713671415,141204939.78787875,11667229.940854233,24.241506945804122,6368988618.866031,1021843145.736665,0.0949254057518431,1175333335.4333165,18166964.131169513,0.8160049567711566,37583709631.508995,4313429775.211553,46311.00189857689,861862844505.6104,42726733997.85781,166.36742842205203,11100739090.691969,3088150795.830364
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,8.626073118085772,280747164.52879417,24424206.124411594,0.0,0.0,0.0,0.86200040000326,132864947.91095099,6857868.761078878,23.901955728262017,6377515199.617262,757110746.949406,0.0963814765918945,1179286933.008062,5780935.140182582,0.8538180389687648,39514002150.6668,4471863525.357776,45639.51401890709,854344953098.7552,35669862361.54627,165.72075047760234,11034249932.49583,2756223824.305392
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,8.820695921475474,288002964.433494,31831227.095364556,0.0,0.0,0.0,0.9156499998592376,141299463.10526627,4459066.643503584,23.58446509859128,6295843930.6704,650217216.5301054,0.11180414296144679,1361037278.8111265,15331031.826252041,1.0058872545464765,46598977910.73202,8624878007.739822,45652.06012506926,857660568377.3856,35679832771.371475,171.0906980431037,11420751413.639864,2701054560.223835
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,9.465093667851031,309427700.4616699,35855151.03874226,0.0,0.0,0.0,0.8489222615362867,131455931.91351666,4081644.68301319,22.907286789031268,6105681468.8933115,687364684.4645725,0.11798548871010842,1439471587.3414862,36505095.29976127,0.9659471173643737,44736297538.85398,7982967680.979009,44495.20979327958,836054770491.896,35838614930.04035,165.45903474558477,11035052205.051607,2667551798.05477
2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,9.531683105388433,311615556.57605237,27020843.638303664,0.0,0.0,0.0,0.9367115763092987,144226315.12713352,4909314.219470801,23.30353421942273,6229055189.089484,456646422.92120695,0.14479358734268924,1781541409.3767018,22122835.351377737,1.0882573655865535,50454533105.66228,6770637886.2024555,47717.27052766495,895084141168.7996,34320865037.164627,183.51082956106092,12256846299.426054,2851759419.0041957
2021-08-15,0.0,0.0,0.0,0.0,0.0,0.0,9.415642722775614,307398079.8748086,22739931.318952873,0.0,0.0,0.0,0.887885460255759,137032844.65235636,2464405.2909242227,22.549314485640203,6044279077.673863,439878560.16190344,0.14715969899090167,1813581616.1925497,16978545.662424617,1.2768123622747267,60003066118.75983,12155352324.285776,47088.85313451467,886593539912.8141,33294851810.64847,182.37224930761167,12207380592.269388,2559350873.92189
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,9.35591023254322,305388383.19654506,16588705.799989555,0.0,0.0,0.0,0.9774266553291443,150644310.39169595,8137863.265161376,22.509861553283557,6001039610.166857,542824718.6803567,0.14184007244397454,1729468354.7133489,13585953.393602662,1.2817798754722616,59584210571.94573,10902516170.194801,47025.00323011282,882888202377.7089,32863850458.005253,184.51942818679902,12299559504.833681,2534932086.1779027
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,9.473841799632153,313521189.7491346,25540528.005257905,0.0,0.0,0.0,1.2786025039172229,194489143.28378838,23988844.857937712,22.15616683523546,5941897617.682974,440979198.02116823,0.12568164160126696,1557146081.0257618,12207995.70095735,1.1918799071113604,55864357102.57856,8267311800.322677,46031.75754362583,866391335029.3693,34221605780.00136,178.55215295507665,12044822922.647083,2522211734.2410336
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,9.39958862976688,307063688.4366338,47533733.56911466,0.0,0.0,0.0,1.144025070912874,175710787.64155972,10157894.023170883,20.713234538487004,5593911175.748089,464557917.2699842,0.1432657332233842,1750996975.8846664,22736955.028106157,1.0944855705972716,50803400116.72417,7615205365.500671,44534.454854219905,836777066605.9799,34488116651.18446,168.39445289264123,11240770000.472057,2131817489.15259
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,9.137136227376182,298803500.88564014,26540604.27320174,0.0,0.0,0.0,1.2770686321119848,196676483.242729,13517121.791706624,20.712597887630842,5547321644.000772,476541498.4142633,0.15214356520208566,1864755850.4320865,19883637.802489415,1.1558972500791076,53716679098.06286,8061965404.006682,45015.46554608543,847143004614.999,34668999387.83819,168.1720164917863,11225921789.1516,1922409410.748841
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,10.19367959619322,335440386.6787722,41771211.80180571,0.0,0.0,0.0,1.245402376419842,191739365.37769583,8632228.460684849,21.985034336540316,5844231380.037537,545349468.0121989,0.15862923538809887,1922554687.850374,16104114.237245746,1.1852489496278933,54568786813.40489,5252378789.9310875,46745.03462296988,867650725472.864,38434805722.952705,174.80180296053743,11509075324.49982,1839468802.260428
2021-08-21,0.0,0.0,0.0,0.0,0.0,0.0,10.706124192122076,349492882.8147258,34195527.618120365,0.0,0.0,0.0,1.3275759525007638,204816986.848918,6762859.30870854,22.33527584855743,5967537133.908637,446702079.98776543,0.18274487517169946,2228726813.923235,20791587.782262895,1.2584294715021178,58384958845.834984,6979164637.937753,49195.87860189616,923013359587.4719,36497089236.87114,183.2708294533336,12209613196.349447,1837465861.6324189
2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,13.082127013296944,427504983.5099197,97025291.30415115,0.0,0.0,0.0,1.325866427093359,205203120.12807408,3390062.3057002355,21.358756922807462,5714128248.4112835,375315804.81075597,0.17619901386194242,2156009277.9268975,21211346.264466494,1.2197381897444493,56683485420.240036,5229699024.887526,48933.689151311635,920750216465.3846,42147725293.165855,180.24652136301282,12055320164.0744,1624853593.7430768
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,12.572587092144339,410519418.2940237,108173409.96490091,0.0,0.0,0.0,1.5908811589573555,244011987.79291,11969249.148228964,21.305188219642833,5705046095.5466585,367036892.70801735,0.17939763742249046,2192884777.4185586,13565839.932179714,1.2246487645120476,57001021097.1346,4757633980.348473,49250.54486971799,925630106451.4792,27110183703.24463,185.57933268149694,12396744160.233543,2108165260.9256732
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,12.288698417026735,401461778.79293495,37154821.18932659,0.0,0.0,0.0,1.4583137776263577,225007295.17360032,7517984.16780689,21.745991964380764,5815873778.273872,390888561.35309476,0.17644318859328906,2157274506.8804097,12615763.418660033,1.2487668631389008,58032501462.3368,6713418548.767188,49518.57748790696,930729196214.2946,35800255386.41374,187.04851414210248,12485977360.203775,2076516806.6442044
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,11.798050420204248,388691683.73448503,33198143.450689882,0.0,0.0,0.0,1.1726744601190378,181109358.54824075,10322047.033978254,20.967593770431364,5635929210.509113,389008069.98813486,0.16126689418051846,1975284456.43571,12038571.975660173,1.1458793612657157,53731037233.17458,6389709602.506549,47940.6079149608,902489541307.5308,38387146174.87064,173.7467616491553,11642596607.39695,1949349383.2540514
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,12.343550820838201,403091319.6807313,38171492.88517445,0.0,0.0,0.0,1.269219657398307,196540387.1148742,6149469.0381043,21.454456974300136,5739686328.087723,370690629.9060884,0.15482901169138577,1895214569.1836865,10433818.482428059,1.170876776871693,54461699709.8884,4651023694.044695,49002.70376627545,921328247353.5629,33517327123.555378,178.02832560623148,11883856192.012661,1712750334.7468586
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,11.10683206604238,364053144.4657849,32396103.90376754,0.0,0.0,0.0,1.1898781710436626,184413613.512101,7371161.966651579,20.330187118254717,5446158549.682098,311356639.398214,0.14033719034519443,1717885421.776282,14414709.82554314,1.0955133852336967,51253633200.265205,4741112858.195668,47229.070650876114,887832142450.1957,33774857002.92822,169.5180560081577,11315773446.110418,1930035470.078196
2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,11.651784008409798,380473151.4017167,25230196.422003496,0.0,0.0,0.0,1.33566673342644,206290388.6540463,6134440.318915914,20.837611097833392,5592365964.154247,154575481.58148953,0.1557990780315186,1884164979.7563057,11898891.04916238,1.1805811945514972,54816173108.79227,4927038356.466052,49083.10330586219,922969799298.9401,34607868773.39842,175.83486006887645,11747791807.570658,2657520591.422942
2021-08-29,0.0,0.0,0.0,0.0,0.0,0.0,11.329540611505587,369628822.09650004,18861008.048620928,0.0,0.0,0.0,1.264615423652865,193634270.33653167,4030231.386650614,20.49590931423974,5475143100.399217,118633933.32066852,0.14268203517770325,1748277905.3737905,8817001.738303434,1.14848558655292,53420204731.61571,3356486936.2898917,48936.537254142204,920017911098.7555,28491785397.365837,175.64062407803442,11724470872.323118,2110524159.6448045
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,11.130680918833212,362526015.57184446,21164327.257303167,0.0,0.0,0.0,1.2164380726166697,187110595.25064316,3219024.0832838714,20.29290403091145,5429394629.907898,120278337.19579688,0.1402867264441576,1694636205.4292345,8040177.442909068,1.1440525854699375,53214009871.00871,3051611593.028822,48907.27073106221,919515378468.8468,26244843557.507874,174.98879456122884,11680959547.858044,2285728184.809266
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,11.854334960151041,388800280.23335534,78436474.89599483,0.0,0.0,0.0,1.1931631569432872,183611761.57226858,3447383.6627335763,20.25415843794831,5408505688.083092,113332780.93129092,0.13004855987316064,1606791152.865799,9968417.472223759,1.106189235053155,51552699668.6147,3388125204.9344516,47124.25422469402,885729258052.6316,32326073271.91957,167.95684016784602,11187356992.431515,2264146083.5081596
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,11.30894665506048,369447693.779164,35074167.11912049,0.0,0.0,0.0,1.376286019949144,211901369.48187086,9630363.179522473,20.465788136780283,5473068135.64252,155278072.12095347,0.12944894669338508,1577123976.6470933,7867198.073678955,1.191610433585163,55449845566.08223,5799191345.955378,47335.42029920565,890014982634.8986,34868965959.24512,171.77547863534423,11475429430.682352,2189172521.914135
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,13.36998920888558,437161404.7317919,65551941.85261014,0.0,0.0,0.0,1.4637317992462302,225644042.2363406,6111711.021308137,22.73271834818775,6076385705.335341,250824426.52896774,0.1501655100519637,1835221626.0172517,15086758.104673771,1.2318568493947302,57176500918.343796,4776288908.80461,48823.05520964915,918058330851.4829,39060601275.21267,181.11743498435027,12088044122.03615,2774015017.4297585
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,12.922614978015904,421908872.10960215,48139775.25966613,0.0,0.0,0.0,1.3125469599027453,201814013.19419572,4942102.48101818,21.80294603104988,5831410141.098801,352998257.2650395,0.14931768369494494,1824565871.7968328,13189047.563641554,1.2573255129034822,58518869426.32522,5088919871.219462,49338.78465183332,927323146557.2119,39362789535.46043,183.83166664069432,12271244378.987486,2654117926.197442
2021-09-04,0.0,0.0,0.0,0.0,0.0,0.0,13.130615633872914,427756785.245755,25865349.18710134,0.0,0.0,0.0,1.3061380485803527,201673514.620297,5052397.155264982,22.29722198574423,5961155334.204142,334938750.39596665,0.1463041174287246,1810749132.2377477,8951255.000272762,1.291252384471998,60097905361.71874,5627962921.351644,49934.5282762881,937295558515.289,42934455726.28852,212.3519400527542,14175047195.936176,5753472753.106617
2021-09-05,0.0,0.0,0.0,0.0,0.0,0.0,13.968070165161967,457028681.06255984,37500371.63320602,0.0,0.0,0.0,1.268029005488644,196246648.65726197,1896544.5258641313,22.645575097451648,6056646390.860147,371871909.66206867,0.14216426847954694,1743224909.6332211,6648651.340419939,1.2532249149224715,58328018007.69259,3879457061.050158,50013.02994694588,940538655659.8085,36985805206.72937,213.21880325244888,14232912580.942972,4382080698.721429
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,13.360397857918922,437065612.6899079,52864994.283736944,0.0,0.0,0.0,1.285319863812851,198273767.93432933,2451328.2837459566,22.94741379991662,6141603013.308794,346274299.0971782,0.14442313662669917,1766074074.030506,7599834.664547629,1.2984832643777857,60369683926.971634,3722441377.0724664,51696.206431317885,971284117138.44,31765191430.17128,229.3239438418851,15307972822.425728,3751401946.513961
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,15.549062564878163,507410915.81426454,79198231.70784354,0.0,0.0,0.0,1.2288507051347501,190915892.25467247,3534705.842876084,23.277786307446306,6234497211.907681,342014552.91869897,0.1453759990852008,1778807426.0855515,10330633.418678956,1.3911304469034182,64681235824.03411,7118678175.874282,52739.800166345514,992868819862.2306,37532574716.902405,220.10328853325717,14692469973.029627,3797512105.4941173
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,12.779604922176732,417067235.65155715,46023688.47800891,0.0,0.0,0.0,1.1434795027552425,175908783.30985034,6647061.389450856,19.311435248751092,5162140073.184624,552508792.9551208,0.13356586658198258,1630186228.7619834,14386504.156436853,1.131348061182022,52560384655.15143,8624946310.927073,46995.16417095979,881943904968.6511,64010507329.271904,178.4445909458318,11895604543.560871,4841380209.404615
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,12.109328764691263,396022943.6815034,38037909.92415766,0.0,0.0,0.0,1.241853035336804,191713895.41354808,6260912.130429669,18.86948694857519,5051868750.631412,443963765.8642777,0.1337221268890349,1636026956.917099,9409653.616971912,1.1056689280662244,51742102326.78837,7312860365.762958,46085.02861578186,866885887154.3109,48151104381.084854,179.3006525594279,12015537429.12473,4555784101.837267
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,11.94310755919056,390542239.5213715,50386624.32047548,0.0,0.0,0.0,1.2539874510049527,193367704.82854533,4257066.134603142,18.609328077481948,4937579985.19507,280062691.3049712,0.13481724751613802,1650617319.6206274,8372977.451115641,1.0912461914893277,50955416305.62672,4560820267.419777,46518.94118660236,876179332243.7437,38581092903.84418,180.86431975960545,12073166216.500729,2915923407.4194803
2021-09-11,0.0,0.0,0.0,0.0,0.0,0.0,10.942362114915387,357133949.4543268,31891827.60930318,0.0,0.0,0.0,1.126774479790548,173065540.2767432,3657120.1095992373,17.96707481577865,4762622187.258872,256267260.65981987,0.12145881561338864,1485630462.6807811,8725086.836982498,1.0535526974723732,49040455295.85219,5795054546.938835,44802.60640249699,842222636395.4677,38051987740.157684,173.8959910922053,11599982350.680834,2534713363.703875
2021-09-12,0.0,0.0,0.0,0.0,0.0,0.0,11.546152463628994,377099568.5896145,28695392.548679464,0.0,0.0,0.0,1.205347009235243,185656037.2838388,3563847.651690711,18.188849357095908,4802936583.065293,212972128.62669525,0.1259205758211375,1536429898.1197977,8026316.508239047,1.0752209314359358,50064588773.404015,3715232220.3536344,45196.488277558245,849828231595.6722,34160277726.441067,178.74764607286275,11931872713.834728,2227645427.1906786
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,12.276325925168647,402816102.37303954,71485950.80653985,0.0,0.0,0.0,1.1784721963411846,182500366.68602842,2573868.8642512127,18.790415139743494,4993246663.139001,228451505.32427073,0.1269956313620921,1554751643.755052,6020318.364118488,1.1169842609284972,52198672027.55827,3465975902.9797125,46195.21830082935,869122611514.091,27585855039.22065,183.4489073132636,12245694193.151337,2474946596.8173027
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,10.802123580790003,352701541.6264549,41094133.77263174,0.0,0.0,0.0,1.1267174490287988,173584589.94792897,3628589.6108314353,18.143007615586985,4809682275.483216,382834288.2650423,0.11920542563705382,1462012869.826874,8853981.335670048,1.068604148677846,49713889918.76721,4231526906.016336,45139.83396873267,848992511473.5618,40683028027.85497,180.18020711088525,12026057255.3403,8617431878.868057
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,11.284692921660355,368503938.75821054,29765851.14334482,0.0,0.0,0.0,1.186970285478688,183149057.747106,2521065.143873193,18.693083563230687,4951394548.804932,213033128.7693953,0.1231606695770109,1504124786.723627,12222488.390871426,1.096311313495669,51112488081.680565,3535592613.053136,47135.43199562694,886524004596.6061,38645575965.52751,183.2460085966746,12229424489.746922,3401564791.4576836
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,11.363614315937074,370502917.96408874,23462500.128074836,0.0,0.0,0.0,1.2339452650160088,190384320.53557658,2411631.0682348525,19.25550549627213,5103796228.696303,203745466.67709786,0.1281854810169181,1564471078.8388593,10116854.850849332,1.1188839268554256,52164873856.70661,3333096499.5505505,48186.53275704722,906727769791.0696,30037816650.128475,188.99992857014865,12616239375.27891,2990353969.084617
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,11.348387648733809,370610044.741505,30026363.6156511,0.0,0.0,0.0,1.1678365769244385,180311958.72413817,3966134.8162470916,18.729485499471863,4964553010.651445,222001260.9819568,0.12184671292221906,1497178801.2285566,8662611.727304833,1.090957634109528,50840881076.693855,3353442627.8817763,47879.47343992101,900990520811.9348,31578783374.768665,185.88956312352107,12408614349.618195,3771083978.297083
2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,10.714098255737449,349924845.8818185,21404935.496944655,0.0,0.0,0.0,1.1062498015068687,170631312.6612459,2646997.4111354314,18.615186527141386,4930266730.89162,204484689.24991617,0.12081950209326651,1478743613.8583102,8377778.699655481,1.0676582584217478,49776618499.80079,3302953461.8778715,47228.65821623257,892585184977.8329,27731209179.052345,180.05673784606748,12067636758.159355,3395504379.5254135
2021-09-19,0.0,0.0,0.0,0.0,0.0,0.0,10.865259185094793,354539336.6516903,17513381.490654375,0.0,0.0,0.0,1.119053043618612,172261829.80075353,3202411.783875222,18.8688125142299,5006124926.302845,183899752.9442454,0.11864626881136595,1451484848.850079,5846213.186581486,1.0758127160149578,50095864483.0054,2826213578.2064643,48266.62707279063,907957032341.1344,27630476157.8273,181.66198761002045,12126412631.030792,2172816986.038738
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,10.964136937899594,358512778.54951406,20629027.683312688,0.0,0.0,0.0,1.1432905370925885,176843369.20105353,5958930.713641509,18.494415445080655,4903699829.438237,165067773.7540382,0.11242576008386548,1399688461.7223675,8933690.392011475,1.0490216603570472,48976892028.34062,2689597572.7479634,47371.03933236471,891560241243.0585,26163167368.59442,176.03197327594566,11755609272.269262,2132856602.6768675
